accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
EF059918.1	750	731	2912	582.49	146.828	Human rotavirus G12 strain CAU 195 NSP4 gene, complete cds	215680	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G12	Rotavirus G12	C8HFUB.p1689	26443724
EF059923.1	2359	2297	524	33.80715	8.40003	Human rotavirus G9 strain CAU 202 VP4 gene, complete cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	C8HFUB.p1689	26443724
GU937877.1	3302	2417	164	6.8975253	1.87821	Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	C8HFUB.p1689	26443724
GU937881.1	1356	1334	454	51.91874	12.6612	Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	C8HFUB.p1689	26443724
J02226.1	5130	1107	56	1.5855422	0.412808	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	C8HFUB.p1689	26443724
JN379039.1	7798	1012	49	0.8501569	0.237624	Salivirus CH, complete genome	1330996	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus CH	Salivirus CH	C8HFUB.p1689	26443724
JX195074.1	3302	1566	106	4.480013	1.21397	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 1, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	C8HFUB.p1689	26443724
JX195076.1	2591	2480	786	45.412945	11.4718	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 3, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	C8HFUB.p1689	26443724
JX195078.1	1356	1324	1708	190.10945	47.6327	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 6, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	C8HFUB.p1689	26443724
JX195080.1	1567	1466	442	38.0494	10.6667	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 5, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	C8HFUB.p1689	26443724
JX195081.1	1059	1045	669	83.40594	23.8895	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 8, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	C8HFUB.p1689	26443724
JX195084.1	664	633	510	123.898834	29.0455	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 11, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	C8HFUB.p1689	26443724
KC782514.2	1566	1208	70	7.435028	1.69038	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP1 (NSP1) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	C8HFUB.p1689	26443724
KC782516.2	1066	586	28	5.265284	0.993295	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	C8HFUB.p1689	26443724
KC782518.2	816	579	32	6.6336336	1.48299	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP5 (NSP5) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	C8HFUB.p1689	26443724
KC782520.2	2687	2409	209	11.546709	2.94141	Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	C8HFUB.p1689	26443724
KM023140.1	7998	1571	58	1.0403924	0.274236	Salivirus FHB, complete genome	1547495	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus FHB	unclassified Salivirus FHB subspecies/strain	unclassified Salivirus FHB strain	C8HFUB.p1689	26443724
MF947441.1	8244	5376	362	6.0354586	1.66053	Kobuvirus sp. strain 16317x87 polyprotein gene, complete cds	2094719	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Kobuvirus sp.	unclassified Kobuvirus sp. subspecies/strain	unclassified Kobuvirus sp. strain	C8HFUB.p1689	26443724
MH188020.1	5415	2344	259	6.7525167	1.80875	Culex Bastrovirus-like virus strain CAVL/Fresno, complete genome	2304505	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Culex Bastrovirus-like virus	unclassified Culex Bastrovirus-like virus subspecies/strain	unclassified Culex Bastrovirus-like virus strain	C8HFUB.p1689	26443724
V01108.1	5153	1363	72	1.8556865	0.528384	Human BK virus (strain Dunlop) genome. (Closely related to SV40.)	1891762	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus hominis	unclassified Betapolyomavirus hominis subspecies/strain	unclassified Betapolyomavirus hominis strain	C8HFUB.p1689	26443724
Z25771.1	6813	2457	70	1.4538497	0.388541	Human astrovirus type 1 genes for capsid protein and nonstructural protein	12456	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1	Human astrovirus 1	C8HFUB.p1689	26443724
KC769372.1	2686	1575	377	21.193218	5.30778	UNVERIFIED: Rotavirus A strain RVA/Human-wt/AUS/CK00065/2007/G1P[8] segment 2 genomic sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KC769368.1	1015	541	49	9.508671	1.82561	UNVERIFIED: Rotavirus A strain RVA/Human-wt/AUS/CK00065/2007/G1P[8] segment 7 genomic sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KY055429.1	2585	1877	86	4.8488708	1.2581	Rotavirus A strain RVA/Goat-wt/UGA/BUW-14-085/2014/G6P[1] VP3 (VP3) mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KU048554.1	2735	2029	482	24.975243	6.66449	Rotavirus A isolate Hu-wt/ITA/PA525/14/2014/G12P8 VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
JX040418.1	750	388	44	10.581667	2.21855	Rotavirus A strain RVA/human-wt/IND/N-1/2009/G6P[14] structural protein VP3 gene, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
JX040433.1	906	603	323	61.354496	13.4819	Rotavirus A strain RVA/human-wt/IND/N-1/2009/G6P[14] non-structural protein NSP4 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
DQ146672.1	2753	1733	155	7.7353053	2.12913	Rotavirus A strain RVA/Human/BGD/Matlab13/2003/G12P[6] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KF371682.1	1062	1038	325	48.49013	11.5727	Human rotavirus A strain RVA/Human-tc/CHN/L148/2004/G3P[8] segment 9, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	C8HFUB.p1689	26443724
KU356605.1	751	520	194	35.467552	9.76875	Human rotavirus A strain RVA/Human-wt/BGN/M315/2013/G2P[4] NSP4 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	C8HFUB.p1689	26443724
MG181720.1	750	715	203	36.27667	10.2356	Rotavirus A strain RVA/Human-wt/MWI/BID263/2014/G1P[8] nonstructural protein 4 (NSP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KJ639017.1	1062	915	94	12.450658	3.34719	Rotavirus A isolate RVA/Human/JPN/S13-30/2013/G3P[4] segment 9 VP7 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
MG181725.1	2359	1773	375	22.006338	6.01147	Rotavirus A strain RVA/Human-wt/MWI/BID2MT/2014/G1P[8] structural protein 4 (VP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KJ753404.1	2282	1125	120	7.890244	1.98858	Rotavirus A strain RVA/Human-wt/ZAF/MRC-DPRU2131/2005/G8P[8] segment 4 putative outer capsid spike protein VP4 (VP4) gene, partial cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KC442988.1	2333	1610	264	16.9093	4.27924	UNVERIFIED: Rotavirus A strain RVA/Human-wt/USA/VU05-06-66/2005/G2P[4] segment 4 genomic sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
MF184783.1	1014	901	116	15.109954	4.32611	Rotavirus A strain RVA/Human-wt/USA/CNMC109/2011/G3P[6] segment 8 non-structural protein 2 (NSP2) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
KU243463.1	531	438	209	63.38845	14.8843	Rotavirus G9 strain RVA/Human/CHN/WZ660/2013 NSP4 gene, partial cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	C8HFUB.p1689	26443724
EF990712.1	750	578	108	18.783333	5.44553	Rotavirus A strain RVA/Human-wt/BEL/B3458/2003/G9P[8] NSP4 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
LC086766.1	1075	1008	302	42.727566	10.6237	Human rotavirus A NSP3 gene for non-structural protein NSP3, complete cds, strain: RVA/Human-wt/THA/SKT-98/2013/G1P[8]	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	C8HFUB.p1689	26443724
MG181590.1	3303	3246	514	22.639074	5.8848	Rotavirus A strain RVA/Human-wt/MWI/BID1LN/2013/G1P[8] structural protein 1 (VP1) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	C8HFUB.p1689	26443724
JQ326209.1	35153	6999	1319	5.4141645	0.876545	Human adenovirus 19, complete genome	28278	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus 19	Human adenovirus 19	PTYKQW.p1689	42806358
NC_012042.1	5196	1922	199	5.467697	0.894696	Human bocavirus 2c PK isolate PK-5510, complete genome	1511882	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2c PK	Human bocavirus 2c PK	PTYKQW.p1689	42806358
NC_045512.2	29903	11637	3990	19.105804	3.11709	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	PTYKQW.p1689	42806358
KY316160.1	34169	25613	9765	40.859108	6.67624	Human adenovirus 41 isolate SH/2015/D16, complete genome	10524	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	Human adenovirus 41	Human adenovirus 41	PTYKQW.p1689	42806358
EF059918.1	750	726	614	123.861664	19.1249	Human rotavirus G12 strain CAU 195 NSP4 gene, complete cds	215680	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G12	Rotavirus G12	PTYKQW.p1689	42806358
EF059923.1	2359	2358	8165	522.56586	80.8574	Human rotavirus G9 strain CAU 202 VP4 gene, complete cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	PTYKQW.p1689	42806358
FJ445178.1	7137	1387	232	4.517103	0.759388	Human rhinovirus 10 strain ATCC VR-1120, complete genome	185892	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Rhinovirus A	rhinovirus A10	rhinovirus A10	PTYKQW.p1689	42806358
FJ973620.1	6586	6222	977	20.994406	3.46549	Astrovirus VA1, complete genome	645687	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	Astrovirus VA1	Astrovirus VA1	PTYKQW.p1689	42806358
GU937877.1	3302	3288	5150	228.42924	36.4353	Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	PTYKQW.p1689	42806358
GU937881.1	1356	1347	9622	1111.0258	165.767	Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	PTYKQW.p1689	42806358
HM011556.1	5387	1008	62	1.7198778	0.268866	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	PTYKQW.p1689	42806358
J02226.1	5130	1106	42	1.2066265	0.19126	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	PTYKQW.p1689	42806358
JX195076.1	2591	2068	196	11.286358	1.76718	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 3, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	PTYKQW.p1689	42806358
JX195078.1	1356	1328	382	43.79436	6.58105	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 6, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	PTYKQW.p1689	42806358
JX195080.1	1567	1026	141	13.235003	2.10204	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 5, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	PTYKQW.p1689	42806358
JX195084.1	664	570	32	7.3638134	1.12583	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 11, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	PTYKQW.p1689	42806358
KC782514.2	1566	1558	1306	123.49435	19.4824	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP1 (NSP1) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	PTYKQW.p1689	42806358
KC782515.2	1059	1058	3990	537.0627	88.0174	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP2 (NSP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	PTYKQW.p1689	42806358
KC782516.2	1066	1064	1874	305.31442	41.0681	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	PTYKQW.p1689	42806358
KC782518.2	816	790	1738	327.8934	49.7567	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP5 (NSP5) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	PTYKQW.p1689	42806358
KC782520.2	2687	2684	6602	354.34293	57.3984	Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	PTYKQW.p1689	42806358
KM023140.1	7998	3677	226	3.9761722	0.660114	Salivirus FHB, complete genome	1547495	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus FHB	unclassified Salivirus FHB subspecies/strain	unclassified Salivirus FHB strain	PTYKQW.p1689	42806358
KU870455.1	7563	1196	39	0.7173884	0.120465	Norovirus GII.6 isolate NHBGR59, complete genome	499193	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.6	Norovirus GII.6	PTYKQW.p1689	42806358
U50869.1	7514	1044	55	0.86284626	0.170995	Tobacco Ringspot virus RNA1 polyprotein gene, complete cds	12282	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Tobacco ringspot virus	unclassified Tobacco ringspot virus subspecies/strain	unclassified Tobacco ringspot virus strain	PTYKQW.p1689	42806358
V01108.1	5153	1536	64	1.6797922	0.290143	Human BK virus (strain Dunlop) genome. (Closely related to SV40.)	1891762	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus hominis	unclassified Betapolyomavirus hominis subspecies/strain	unclassified Betapolyomavirus hominis strain	PTYKQW.p1689	42806358
AY363727.1	3929	2439	269	9.290553	1.59942	Tobacco ringspot virus RNA2 segment, complete sequence	12282	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Tobacco ringspot virus	unclassified Tobacco ringspot virus subspecies/strain	unclassified Tobacco ringspot virus strain	PTYKQW.p1689	42806358
KX778615.1	2328	1213	271	15.023416	2.71943	Rotavirus A isolate Hu/DOM/2013840364/2013/G4P[6-8_R] VP4 (VP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	PTYKQW.p1689	42806358
KY055429.1	2585	2530	5587	304.50842	50.4905	Rotavirus A strain RVA/Goat-wt/UGA/BUW-14-085/2014/G6P[1] VP3 (VP3) mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	PTYKQW.p1689	42806358
KU048554.1	2735	2168	241	11.898259	2.0585	Rotavirus A isolate Hu-wt/ITA/PA525/14/2014/G12P8 VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	PTYKQW.p1689	42806358
